brewery_name,beer_name,beer_style,beer_abv,num_reviews,rating,city,state
Starr Hill Brewery,Cryptical Imperial Stout,American Double / Imperial Stout,7.52,6,4.42,Crozet, VA
Starr Hill Brewery,Dark Starr Stout,Irish Dry Stout,4.2,173,3.61,Crozet, VA
Starr Hill Brewery,Double Platinum,American Double / Imperial IPA,8.5,38,3.93,Crozet, VA
Starr Hill Brewery,Festie,Märzen / Oktoberfest,4.8,44,3.26,Crozet, VA
Starr Hill Brewery,Lucy,Herbed / Spiced Beer,4.4,43,2.6,Crozet, VA
Starr Hill Brewery,Maibock,Maibock / Helles Bock,7.2,530,4.5,Crozet, VA
Starr Hill Brewery,McSteamy,California Common / Steam Beer,5.3,1,5.0,Crozet, VA
Starr Hill Brewery,Monticello Reserve Ale,American Pale Wheat Ale,5.5,17,3.56,Crozet, VA
Starr Hill Brewery,Northern Lights IPA,American IPA,6.5,180,3.76,Crozet, VA
Starr Hill Brewery,Smoke Out,Rauchbier,8.0,9,3.62,Crozet, VA
Starr Hill Brewery,Starr Hill Amber Ale,Irish Red Ale,4.8,96,3.52,Crozet, VA
Starr Hill Brewery,Starr Hill Amber Lights,American Amber / Red Ale,5.7,1,4.5,Crozet, VA
Starr Hill Brewery,Starr Hill Jomo Lager,American Amber / Red Lager,5.57,105,3.75,Crozet, VA
Starr Hill Brewery,Starr Hill Pale Ale,English Pale Ale,6.08,74,3.89,Crozet, VA
Starr Hill Brewery,The Gift (WinterBock Lager),Maibock / Helles Bock,6.5,51,3.87,Crozet, VA
Starr Hill Brewery,The Love,Hefeweizen,4.6,97,3.84,Crozet, VA
Steamworks Brewing Company,Blitzen Xmas Ale,Belgian Strong Pale Ale,9.5,3,3.67,Durango, CO
Steamworks Brewing Company,Czech Pilsener,Czech Pilsener,5.5,8,4.17,Durango, CO
Steamworks Brewing Company,Espresso Stout,Russian Imperial Stout,8.2,174,4.0,Durango, CO
Steamworks Brewing Company,Frambroizen,Fruit / Vegetable Beer,7.0,5,3.7,Durango, CO
Steamworks Brewing Company,Ginger Beer,American Pale Ale (APA),5.0,36,4.25,Durango, CO
Steamworks Brewing Company,North By Northwest IPA,American IPA,6.2,3,4.17,Durango, CO
Steamworks Brewing Company,Rogen Weizen,Roggenbier,6.5,3,3.75,Durango, CO
Steamworks Brewing Company,Saison,Saison / Farmhouse Ale,5.0,661,3.5,Durango, CO
Steamworks Brewing Company,Skinny Tire Hefe,Hefeweizen,5.0,3,4.5,Durango, CO
Steamworks Brewing Company,The Great Pumpkin Ale,Pumpkin Ale,5.2,9,4.08,Durango, CO
Steamworks Brewing Company,Watermelon Saison,Saison / Farmhouse Ale,8.5,1,4.0,Durango, CO
Stevens Point Brewery,2012 Black Ale,American Brown Ale,4.66,100,3.58,Stevens Point, WI
Stevens Point Brewery,Burly Brown,American Brown Ale,5.0,91,3.37,Stevens Point, WI
Stevens Point Brewery,Einbock,Maibock / Helles Bock,6.2,66,3.58,Stevens Point, WI
Stevens Point Brewery,Horizon Wheat,American Pale Wheat Ale,3.65,47,3.59,Stevens Point, WI
Stevens Point Brewery,Nude Beach Summer Wheat,American Pale Wheat Ale,5.0,68,3.83,Stevens Point, WI
Stevens Point Brewery,Point Belgian White,Witbier,5.38,124,3.56,Stevens Point, WI
Stevens Point Brewery,Point Cascade Pale Ale,American Pale Ale (APA),5.4,206,3.7,Stevens Point, WI
Stevens Point Brewery,Point Classic Amber,American Amber / Red Lager,4.7,104,3.4,Stevens Point, WI
Stevens Point Brewery,Point Honey Light,Light Lager,4.2,35,3.4,Stevens Point, WI
Stevens Point Brewery,Point Oktoberfest,Märzen / Oktoberfest,5.15,79,3.72,Stevens Point, WI
Stevens Point Brewery,Point Special,American Adjunct Lager,4.5,133,3.54,Stevens Point, WI
Stevens Point Brewery,Point Spring Bock,Bock,5.2,34,3.76,Stevens Point, WI
Stevens Point Brewery,St. Benedict's Winter Ale,Winter Warmer,6.2,95,3.45,Stevens Point, WI
Stevens Point Brewery,Whole Hog Barley Wine Style Ale,English Barleywine,10.2,14,3.75,Stevens Point, WI
Stevens Point Brewery,Whole Hog Imperial Pilsner,American Double / Imperial Pilsner,8.5,42,3.55,Stevens Point, WI
Stevens Point Brewery,Whole Hog Pumpkin Ale,Pumpkin Ale,7.5,33,3.71,Stevens Point, WI
Stevens Point Brewery,Whole Hog Raspberry Saison,Saison / Farmhouse Ale,7.2,23,2.93,Stevens Point, WI
Stevens Point Brewery,Whole Hog Russian Imperial Stout,Russian Imperial Stout,8.6,45,3.46,Stevens Point, WI
Stevens Point Brewery,Whole Hog Six Hop IPA,American Double / Imperial IPA,8.5,86,3.35,Stevens Point, WI
Stillwater Artisanal Ales,"""Requisite"" Imperialistic Stout",American Double / Imperial Stout,9.0,7,3.79,Baltimore, MD
Stillwater Artisanal Ales,25 To One W/ Cocoa Nibs,Belgian Strong Dark Ale,8.4,2,3.75,Baltimore, MD
Stillwater Artisanal Ales,A Saison Darkly (Import Series Vol. #2),Saison / Farmhouse Ale,8.0,76,3.88,Baltimore, MD
Stillwater Artisanal Ales,Autumnal,Saison / Farmhouse Ale,7.2,73,3.68,Baltimore, MD
Stillwater Artisanal Ales,Cellar Door,Saison / Farmhouse Ale,6.6,162,4.1,Baltimore, MD
Stillwater Artisanal Ales,Cellar Door Dry Hopped In French Oak,Saison / Farmhouse Ale,6.6,4,4.25,Baltimore, MD
Stillwater Artisanal Ales,Cellar Door Dry Hopped With Citra,Saison / Farmhouse Ale,6.6,1,4.5,Baltimore, MD
Stillwater Artisanal Ales,Debauched (Import Series Vol. 5),Saison / Farmhouse Ale,6.7,12,3.92,Baltimore, MD
Stillwater Artisanal Ales,Existent,Saison / Farmhouse Ale,7.4,77,3.92,Baltimore, MD
Stillwater Artisanal Ales,Folklore (Bourbon Barrel),Saison / Farmhouse Ale,8.4,2,4.0,Baltimore, MD
Stillwater Artisanal Ales,Folklore (Coffee),Saison / Farmhouse Ale,8.4,1,4.0,Baltimore, MD
Stillwater Artisanal Ales,Folklore (Red Wine Barrel),Saison / Farmhouse Ale,8.4,2,3.5,Baltimore, MD
Stillwater Artisanal Ales,Folklore (aka 25 To One),Belgian Strong Dark Ale,8.4,42,3.98,Baltimore, MD
Stillwater Artisanal Ales,Harvest Saison (G-13),Saison / Farmhouse Ale,7.5,6,4.0,Baltimore, MD
Stillwater Artisanal Ales,Jaded (Import Series Vol. #3),Belgian Strong Dark Ale,10.0,47,4.04,Baltimore, MD
Stillwater Artisanal Ales,Of Love & Regret (Import Series Vol. #1),Herbed / Spiced Beer,7.2,58,3.66,Baltimore, MD
Stillwater Artisanal Ales,Olde Bay Saison,Saison / Farmhouse Ale,6.4,2,4.0,Baltimore, MD
Stillwater Artisanal Ales,Rule Of Thirds (Import Series Vol. 4),Tripel,8.0,21,3.95,Baltimore, MD
Stillwater Artisanal Ales,Stateside Saison,Saison / Farmhouse Ale,6.8,151,4.04,Baltimore, MD
Stillwater Artisanal Ales,"Stateside Saison (Calendula Flower, Schisandra Berries, And French Oak)",Saison / Farmhouse Ale,6.8,2,4.25,Baltimore, MD
Stillwater Artisanal Ales,Stateside Saison (Chamomile),Saison / Farmhouse Ale,6.8,2,4.5,Baltimore, MD
Stillwater Artisanal Ales,Stateside Saison (Dry-hopped And Aged On French Oak),Saison / Farmhouse Ale,6.7,8,4.12,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Brewer's Art Debutante,Saison / Farmhouse Ale,6.4,44,3.82,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Rauchstar,Smoked Beer,9.4,16,3.94,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Two Gypsies - Our Side,Saison / Farmhouse Ale,7.5,113,4.0,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Two Gypsies - Our Side (Dry Hopped With Columbus),Saison / Farmhouse Ale,7.5,1,4.5,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Two Gypsies - Our Side (Dry Hopped With French Oak),Saison / Farmhouse Ale,7.5,2,4.75,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Two Gypsies - Our Side (Dry Hopped With Simcoe),Saison / Farmhouse Ale,7.5,1,4.5,Baltimore, MD
Stillwater Artisanal Ales,Stillwater / Mikkeller Two Gypsies - Our Side (Red Wine Barrel),Saison / Farmhouse Ale,7.5,6,4.17,Baltimore, MD
Stillwater Artisanal Ales,Stillwater Barrel Aged Series - Cellar Door - Oak Wine Barrels,Saison / Farmhouse Ale,6.8,14,3.96,Baltimore, MD
Stillwater Artisanal Ales,Stillwater Barrel-Aged Autumnal,Saison / Farmhouse Ale,7.2,8,3.88,Baltimore, MD
Stillwater Artisanal Ales,Stillwater Barrel-Aged Existent,Saison / Farmhouse Ale,7.6,11,3.95,Baltimore, MD
Stillwater Artisanal Ales,Stillwater Chardonnay Barrel-Aged Stateside Saison,Saison / Farmhouse Ale,7.2,41,4.11,Baltimore, MD
Stillwater Artisanal Ales,Stillwater Red Wine Barrel-Aged Cellar Door,Saison / Farmhouse Ale,6.6,1,4.5,Baltimore, MD
Stillwater Artisanal Ales,Stillwater/Oliver’s/Brewers Art BBW Porter,American Porter,9.0,3,3.83,Baltimore, MD
Straub Brewery,Peter Straub's Special Dark,American Amber / Red Lager,4.1,47,3.32,St Mary's, PA
Straub Brewery,Straub Beer,American Adjunct Lager,4.3,107,3.7,St Mary's, PA
Straub Brewery,Straub Light,Light Lager,3.2,28,3.18,St Mary's, PA
Summit Brewing Company,Summit 90/- Scottish Style Ale,Scotch Ale / Wee Heavy,7.0,45,3.99,St. Paul, MN
Summit Brewing Company,Summit 90/- Scottish Style Ale,Scotch Ale / Wee Heavy,7.0,45,3.99,St Paul, MN
Summit Brewing Company,Summit Amber,Altbier,4.7,13,3.92,St. Paul, MN
Summit Brewing Company,Summit Amber,Altbier,4.7,13,3.92,St Paul, MN
Summit Brewing Company,Summit Belgian Style Golden Ale,Belgian Strong Pale Ale,8.6,38,3.76,St. Paul, MN
Summit Brewing Company,Summit Belgian Style Golden Ale,Belgian Strong Pale Ale,8.6,38,3.76,St Paul, MN
Summit Brewing Company,Summit Black Ale,American Black Ale,6.5,43,4.03,St. Paul, MN
Summit Brewing Company,Summit Black Ale,American Black Ale,6.5,43,4.03,St Paul, MN
Summit Brewing Company,Summit ESB,Extra Special / Strong Bitter (ESB),5.1,107,3.84,St. Paul, MN
Summit Brewing Company,Summit ESB,Extra Special / Strong Bitter (ESB),5.1,107,3.84,St Paul, MN
Summit Brewing Company,Summit Extra Pale Ale,English Pale Ale,5.3,412,3.92,St. Paul, MN
Summit Brewing Company,Summit Extra Pale Ale,English Pale Ale,5.3,412,3.92,St Paul, MN
Summit Brewing Company,Summit Gold Sovereign Ale,English Pale Ale,6.31,69,3.96,St. Paul, MN
Summit Brewing Company,Summit Gold Sovereign Ale,English Pale Ale,6.31,69,3.96,St Paul, MN
Summit Brewing Company,Summit Great Northern Porter,American Porter,5.6,264,3.94,St. Paul, MN
Summit Brewing Company,Summit Great Northern Porter,American Porter,5.6,264,3.94,St Paul, MN
Summit Brewing Company,Summit Hefe Weizen,Hefeweizen,4.9,135,3.86,St. Paul, MN
Summit Brewing Company,Summit Hefe Weizen,Hefeweizen,4.9,135,3.86,St Paul, MN
Summit Brewing Company,Summit Honeymoon Saison,Saison / Farmhouse Ale,5.3,44,3.49,St. Paul, MN
Summit Brewing Company,Summit Honeymoon Saison,Saison / Farmhouse Ale,5.3,44,3.49,St Paul, MN
Summit Brewing Company,Summit Horizon Red Ale,American Amber / Red Ale,5.7,166,3.92,St. Paul, MN
Summit Brewing Company,Summit Horizon Red Ale,American Amber / Red Ale,5.7,166,3.92,St Paul, MN
Summit Brewing Company,Summit Imperial Pumpkin Porter,American Porter,7.5,124,3.95,St. Paul, MN
Summit Brewing Company,Summit Imperial Pumpkin Porter,American Porter,7.5,124,3.95,St Paul, MN
Summit Brewing Company,Summit India Pale Ale,English India Pale Ale (IPA),6.4,276,3.66,St. Paul, MN
Summit Brewing Company,Summit India Pale Ale,English India Pale Ale (IPA),6.4,276,3.66,St Paul, MN
Summit Brewing Company,Summit India Style Rye Ale,Rye Beer,6.3,93,4.16,St. Paul, MN
Summit Brewing Company,Summit India Style Rye Ale,Rye Beer,6.3,93,4.16,St Paul, MN
Summit Brewing Company,Summit Kölsch,Kölsch,4.7,48,4.35,St. Paul, MN
Summit Brewing Company,Summit Kölsch,Kölsch,4.7,48,4.35,St Paul, MN
Summit Brewing Company,Summit Maibock,Maibock / Helles Bock,6.7,186,3.67,St. Paul, MN
Summit Brewing Company,Summit Maibock,Maibock / Helles Bock,6.7,186,3.67,St Paul, MN
Summit Brewing Company,Summit Oatmeal Stout,Oatmeal Stout,4.7,76,4.23,St. Paul, MN
Summit Brewing Company,Summit Oatmeal Stout,Oatmeal Stout,4.7,76,4.23,St Paul, MN
Summit Brewing Company,Summit Oktoberfest Marzen,Märzen / Oktoberfest,7.4,244,3.7,St. Paul, MN
Summit Brewing Company,Summit Oktoberfest Marzen,Märzen / Oktoberfest,7.4,244,3.7,St Paul, MN
Summit Brewing Company,Summit Pilsener,Czech Pilsener,5.0,155,3.8,St. Paul, MN
Summit Brewing Company,Summit Pilsener,Czech Pilsener,5.0,155,3.8,St Paul, MN
Summit Brewing Company,Summit Scandia Ale,Witbier,4.8,72,3.9,St. Paul, MN
Summit Brewing Company,Summit Scandia Ale,Witbier,4.8,72,3.9,St Paul, MN
Summit Brewing Company,Summit Silver Anniversary Ale,American Pale Ale (APA),6.5,97,3.98,St. Paul, MN
Summit Brewing Company,Summit Silver Anniversary Ale,American Pale Ale (APA),6.5,97,3.98,St Paul, MN
Summit Brewing Company,Summit Winter Ale,Winter Warmer,6.1,240,3.79,St. Paul, MN
Summit Brewing Company,Summit Winter Ale,Winter Warmer,6.1,240,3.79,St Paul, MN
Sun King Brewing Company,A Few Hops More,American Double / Imperial IPA,8.8,2,4.25,Indianapolis, IN
Sun King Brewing Company,Abbey Normal,Belgian Pale Ale,5.3,19,3.67,Indianapolis, IN
Sun King Brewing Company,Ackerman's Imperial Double Stout (Indiana Replicale 2011),American Double / Imperial Stout,8.0,13,4.1,Indianapolis, IN
Sun King Brewing Company,Amarillo The Princess Warrior,American Double / Imperial IPA,9.0,1,3.5,Indianapolis, IN
Sun King Brewing Company,Batch 111 Aka The Golden Slumber,Belgian Strong Pale Ale,9.25,3,3.67,Indianapolis, IN
Sun King Brewing Company,Batch 222: The Golden Princess,Tripel,10.0,2,3.75,Indianapolis, IN
Sun King Brewing Company,Big H Hefeweizen,Hefeweizen,5.0,6,4.17,Indianapolis, IN
Sun King Brewing Company,Bitter Druid ESB,Extra Special / Strong Bitter (ESB),5.8,10,4.1,Indianapolis, IN
Sun King Brewing Company,Centennial Dry Hopped Pale Ale,American Pale Ale (APA),5.6,1,2.5,Indianapolis, IN
Sun King Brewing Company,Chinookie,American IPA,8.0,4,4.0,Indianapolis, IN
Sun King Brewing Company,Clementine Porter,English Porter,6.3,1,3.5,Indianapolis, IN
Sun King Brewing Company,Coconut Joe,Scottish Ale,5.3,12,4.25,Indianapolis, IN
Sun King Brewing Company,Coffee & Cream,Cream Ale,5.3,2,4.75,Indianapolis, IN
Sun King Brewing Company,Colt 444,American Malt Liquor,6.0,4,4.0,Indianapolis, IN
Sun King Brewing Company,Cowbell,American Porter,6.0,8,3.57,Indianapolis, IN
Sun King Brewing Company,Crab Apple Wit,Witbier,5.2,1,4.0,Indianapolis, IN
Sun King Brewing Company,Crabon Sustantivo Marron,American Brown Ale,5.6,1,4.5,Indianapolis, IN
Sun King Brewing Company,Cream Dream III: The Search For Hops,American Double / Imperial IPA,10.0,1,3.5,Indianapolis, IN
Sun King Brewing Company,Cream Dream IV: A New Hop,American Double / Imperial IPA,9.4,1,4.0,Indianapolis, IN
Sun King Brewing Company,Cupcake's Revenge,American Stout,8.0,2,4.5,Indianapolis, IN
Sun King Brewing Company,Cuvee De Sun King,Flanders Oud Bruin,5.3,1,4.0,Indianapolis, IN
Sun King Brewing Company,Das Boot Alt,Altbier,5.8,1,3.5,Indianapolis, IN
Sun King Brewing Company,Dominator Dopplebock,Doppelbock,8.1,3,3.67,Indianapolis, IN
Sun King Brewing Company,ESB Java,Extra Special / Strong Bitter (ESB),5.8,1,4.5,Indianapolis, IN
Sun King Brewing Company,El Gallo Negro,American Black Ale,8.0,3,4.0,Indianapolis, IN
Sun King Brewing Company,Firefly Wheat,Witbier,5.2,6,4.08,Indianapolis, IN
Sun King Brewing Company,First Waltz Imperial Rye IPA,American Double / Imperial IPA,8.8,1,4.5,Indianapolis, IN
Sun King Brewing Company,Fistful Of Hops,American IPA,6.5,4,3.25,Indianapolis, IN
Sun King Brewing Company,Grapefruit Jungle IPA,American IPA,7.5,32,4.14,Indianapolis, IN
Sun King Brewing Company,Imperial Cream Dream II: Electric Boogaloo,American Double / Imperial IPA,10.0,2,4.5,Indianapolis, IN
Sun King Brewing Company,Indiana Landmarks Wit,Witbier,6.0,1,4.0,Indianapolis, IN
Sun King Brewing Company,Java Mac,Scottish Ale,5.4,4,3.38,Indianapolis, IN
Sun King Brewing Company,Java Wocky,Doppelbock,8.1,3,4.17,Indianapolis, IN
Sun King Brewing Company,Johan The Barleywine,English Barleywine,10.0,9,3.89,Indianapolis, IN
Sun King Brewing Company,Jungle Room,American Double / Imperial IPA,10.0,6,4.5,Indianapolis, IN
Sun King Brewing Company,Maibock,Maibock / Helles Bock,8.3,530,4.33,Indianapolis, IN
Sun King Brewing Company,Malus Pi (Crab Apple Pie),Witbier,5.2,6,3.92,Indianapolis, IN
Sun King Brewing Company,Naptown Brown India Brown Ale,American Brown Ale,7.0,5,4.1,Indianapolis, IN
Sun King Brewing Company,New Harmonist Dark Lager (Indiana Replicale 2010),Euro Dark Lager,5.5,2,4.5,Indianapolis, IN
Sun King Brewing Company,Norwegian Blue,American Pale Ale (APA),5.0,6,3.67,Indianapolis, IN
Sun King Brewing Company,Notorious IBU,American Brown Ale,9.0,5,3.8,Indianapolis, IN
Sun King Brewing Company,Oktoberfest,Märzen / Oktoberfest,5.75,1500,3.8,Indianapolis, IN
Sun King Brewing Company,Orange Blossom Special (OBS),American Pale Wheat Ale,7.3,2,4.25,Indianapolis, IN
Sun King Brewing Company,Osiris Pale Ale,American Pale Ale (APA),5.6,135,4.13,Indianapolis, IN
Sun King Brewing Company,Poff The Magic Dragon Red Rye IPA,American Strong Ale,10.0,1,4.0,Indianapolis, IN
Sun King Brewing Company,Popcorn Pilsner,German Pilsener,5.4,7,3.71,Indianapolis, IN
Sun King Brewing Company,Rathskeller Amber,American Amber / Red Ale,5.3,5,4.6,Indianapolis, IN
Sun King Brewing Company,Rattlesnake IPA,American IPA,6.8,7,4.25,Indianapolis, IN
Sun King Brewing Company,Ring Of Dingle Irish Stout,Irish Dry Stout,7.1,2,4.5,Indianapolis, IN
Sun King Brewing Company,Saison De Taffy,Saison / Farmhouse Ale,5.3,1,4.0,Indianapolis, IN
Sun King Brewing Company,Sink The Clipper,Extra Special / Strong Bitter (ESB),8.0,2,4.25,Indianapolis, IN
Sun King Brewing Company,Sunlight Cream Ale,Cream Ale,5.3,55,3.81,Indianapolis, IN
Sun King Brewing Company,Timmie Imperial Stout,Russian Imperial Stout,10.0,4,3.75,Indianapolis, IN
Sun King Brewing Company,Timmie Van Winkle,Russian Imperial Stout,10.0,1,4.0,Indianapolis, IN
Sun King Brewing Company,Tipping Point,Dubbel,9.8,7,3.5,Indianapolis, IN
Sun King Brewing Company,Twisted Sister,Berliner Weissbier,5.0,3,4.25,Indianapolis, IN
Sun King Brewing Company,Walking On The Sun,Chile Beer,5.3,3,3.83,Indianapolis, IN
Sun King Brewing Company,Wee Mac Brown,Scottish Ale,5.4,54,3.67,Indianapolis, IN
Sun King Brewing Company,Wee Muckle,Scotch Ale / Wee Heavy,8.8,10,4.3,Indianapolis, IN
Sun King Brewing Company,Westy,California Common / Steam Beer,6.7,4,4.0,Indianapolis, IN
Sun King Brewing Company,Winter Storm Warning Imperial E.S.B.,Extra Special / Strong Bitter (ESB),8.0,2,4.0,Indianapolis, IN
Sun King Brewing Company,Zaius Oatmeal Stout,Oatmeal Stout,5.0,5,4.5,Indianapolis, IN
Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,9.0,563,4.43,Brooklyn Center, MN
Surly Brewing Company,Abrasive Ale - Cherry Wood Aged,American Double / Imperial IPA,9.0,1,4.5,Brooklyn Center, MN
Surly Brewing Company,Ashy Cynic,Saison / Farmhouse Ale,6.7,9,4.78,Brooklyn Center, MN
Surly Brewing Company,Bender,American Brown Ale,5.1,683,4.29,Brooklyn Center, MN
Surly Brewing Company,Bender - Bourbon Barrel Aged,American Brown Ale,5.2,4,3.38,Brooklyn Center, MN
Surly Brewing Company,Bender - Oak Aged,American Brown Ale,5.1,24,4.04,Brooklyn Center, MN
Surly Brewing Company,Bitter Brewer,English Bitter,4.0,375,4.3,Brooklyn Center, MN
Surly Brewing Company,Bitter Brewer - Oak Aged,English Bitter,4.5,1,4.0,Brooklyn Center, MN
Surly Brewing Company,Coffee Bender,American Brown Ale,5.1,627,4.19,Brooklyn Center, MN
Surly Brewing Company,Cranberry One,Doppelbock,9.0,2,4.5,Brooklyn Center, MN
Surly Brewing Company,CynicAle,Saison / Farmhouse Ale,6.7,521,4.11,Brooklyn Center, MN
Surly Brewing Company,CynicAle - Birch Aged,Saison / Farmhouse Ale,6.7,1,4.0,Brooklyn Center, MN
Surly Brewing Company,CynicAle - Oak Aged,Saison / Farmhouse Ale,6.7,9,4.22,Brooklyn Center, MN
Surly Brewing Company,Damien,American Black Ale,5.0,24,4.06,Brooklyn Center, MN
Surly Brewing Company,Darkness,Russian Imperial Stout,10.3,649,4.3,Brooklyn Center, MN
Surly Brewing Company,Darkness - Bourbon Barrel Aged,Russian Imperial Stout,10.3,15,4.5,Brooklyn Center, MN
Surly Brewing Company,Darkness - Oak Aged,Russian Imperial Stout,10.3,4,3.88,Brooklyn Center, MN
Surly Brewing Company,Five,American Wild Ale,8.2,85,3.94,Brooklyn Center, MN
Surly Brewing Company,Four,Milk / Sweet Stout,10.0,126,4.14,Brooklyn Center, MN
Surly Brewing Company,Furious,American IPA,6.2,1224,4.34,Brooklyn Center, MN
Surly Brewing Company,Furious - Cherry Wood Aged,American IPA,6.2,9,4.11,Brooklyn Center, MN
Surly Brewing Company,Furious - Oak Aged,American IPA,6.2,1,4.5,Brooklyn Center, MN
Surly Brewing Company,Hell,Keller Bier / Zwickel Bier,5.1,268,4.16,Brooklyn Center, MN
Surly Brewing Company,Imperial Brown Eye,American Brown Ale,8.5,5,4.1,Brooklyn Center, MN
Surly Brewing Company,Jesus Juice (Pinot Barrel Aged Three),Braggot,10.0,5,4.1,Brooklyn Center, MN
Surly Brewing Company,Mild,English Dark Mild Ale,4.2,59,4.32,Brooklyn Center, MN
Surly Brewing Company,Moe's Bender,American Brown Ale,5.52,35,4.27,Brooklyn Center, MN
Surly Brewing Company,Mole Smoke,Smoked Beer,8.8,3,4.0,Brooklyn Center, MN
Surly Brewing Company,One,Doppelbock,9.0,15,4.14,Brooklyn Center, MN
Surly Brewing Company,One - Bourbon Barrel Aged,Doppelbock,9.0,3,4.17,Brooklyn Center, MN
Surly Brewing Company,Pentagram,American Wild Ale,6.66,13,4.31,Brooklyn Center, MN
Surly Brewing Company,Schadenfreude,Munich Dunkel Lager,5.0,32,4.06,Brooklyn Center, MN
Surly Brewing Company,Schadenfreude - Bourbon Barrel Aged,Munich Dunkel Lager,5.0,2,4.25,Brooklyn Center, MN
Surly Brewing Company,Smoke,Baltic Porter,8.2,210,4.2,Brooklyn Center, MN
Surly Brewing Company,SurlyFest,Rye Beer,6.0,298,4.15,Brooklyn Center, MN
Surly Brewing Company,Tea Bagged Bender,American Brown Ale,5.1,3,4.67,Brooklyn Center, MN
Surly Brewing Company,Tea Bagged Bitter Brewer,English Bitter,4.5,1,5.0,Brooklyn Center, MN
Surly Brewing Company,Three,Braggot,10.0,39,3.68,Brooklyn Center, MN
Surly Brewing Company,Wet,American IPA,7.5,344,4.3,Brooklyn Center, MN
Surly Brewing Company,Wet - All The Way,American IPA,7.5,2,3.25,Brooklyn Center, MN
SweetWater Brewing Company,Sweetwater  Creeper,Tripel,10.0,14,4.04,Atlanta, GA
SweetWater Brewing Company,Sweetwater 420 Extra Pale Ale,American Pale Ale (APA),5.4,531,3.86,Atlanta, GA
SweetWater Brewing Company,Sweetwater Barrel-Aged Ron Burgundy,Scotch Ale / Wee Heavy,7.5,2,3.75,Atlanta, GA
SweetWater Brewing Company,Sweetwater Blue,Fruit / Vegetable Beer,4.9,229,3.45,Atlanta, GA
SweetWater Brewing Company,Sweetwater Crank Tank Rye'd Ale,Rye Beer,6.2,56,4.04,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank BSP Coffee Quad Ale,Quadrupel (Quad),11.0,3,4.17,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank BSP Quad Ale,Quadrupel (Quad),11.0,61,4.02,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Big Ol' Belgian Blue Balls,Fruit / Vegetable Beer,8.0,49,3.44,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Border Hopper,American Double / Imperial IPA,8.6,64,3.89,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Brown-Eyed Buckeye,American Brown Ale,8.5,7,4.0,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank DP Barleywine Ale,American Barleywine,10.2,60,3.87,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Fresh Sticky Nugs,American Amber / Red Ale,8.0,36,4.1,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Ghoulash,American Black Ale,8.5,49,4.13,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Magnum IP,American Double / Imperial Pilsner,9.0,52,3.77,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Mean Joe Bean,American Porter,8.5,62,3.86,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dank Tank Wet Dream,American Amber / Red Ale,7.5,40,3.92,Atlanta, GA
SweetWater Brewing Company,Sweetwater Donkey Punch,American Barleywine,10.0,50,4.24,Atlanta, GA
SweetWater Brewing Company,"Sweetwater Double IPA, French Oaked (Bordeaux)",American Double / Imperial IPA,9.0,2,4.75,Atlanta, GA
SweetWater Brewing Company,Sweetwater Dubbel D's,Dubbel,8.6,3,4.0,Atlanta, GA
SweetWater Brewing Company,Sweetwater Exodus Porter,American Porter,5.9,104,3.84,Atlanta, GA
SweetWater Brewing Company,Sweetwater Festive Ale,Winter Warmer,8.6,239,3.85,Atlanta, GA
SweetWater Brewing Company,Sweetwater Festive Ale With Peppermint,Winter Warmer,8.6,1,4.0,Atlanta, GA
SweetWater Brewing Company,Sweetwater Fly By Night,American Double / Imperial IPA,8.0,3,4.5,Atlanta, GA
SweetWater Brewing Company,Sweetwater Fourtwillow,American Pale Ale (APA),5.4,1,3.5,Atlanta, GA
SweetWater Brewing Company,Sweetwater Georgia Brown,English Brown Ale,5.1,194,3.69,Atlanta, GA
SweetWater Brewing Company,Sweetwater Happy Ending Imperial Stout,American Double / Imperial Stout,9.0,306,3.87,Atlanta, GA
SweetWater Brewing Company,Sweetwater Hummer,Witbier,5.1,94,3.79,Atlanta, GA
SweetWater Brewing Company,Sweetwater IPA,American IPA,6.3,662,4.15,Atlanta, GA
SweetWater Brewing Company,Sweetwater IPA Aged In Jack Daniels Barrels,American IPA,6.3,1,4.0,Atlanta, GA
